,Movie Title,Revenue,popularity,vote_count,vote_average,language,genre_ids
1763,The Crow,50693129,13.49,2082,7.5,en,"[28, 14, 53]"
1764,Mighty Joe Young,50632037,9.174,428,6.0,en,"[28, 12, 10751, 14]"
1765,Fletch,50612888,10.091,361,6.8,en,"[35, 80, 9648]"
1766,Jack Ryan: Shadow Recruit,50577412,16.049,1883,6.1,en,"[28, 18, 53]"
1767,Music and Lyrics,50572589,11.877,1050,6.4,en,"[35, 10402, 10749]"
1768,The Tuxedo,50547998,10.609,1076,5.5,en,"[28, 35, 878, 53]"
1769,If I Stay,50474843,12.505,2988,7.3,en,[18]
1770,K-PAX,50338485,11.373,1329,7.2,en,"[18, 878]"
1771,A View to a Kill,50327960,18.305,975,6.2,en,"[28, 12, 53]"
1772,Overboard,50316123,15.355,706,6.4,en,"[35, 10749]"
1773,Overboard,50316123,11.92,458,6.8,en,"[35, 10749]"
1774,Serendipity,50294317,8.84,1113,6.8,en,"[35, 10749, 18]"
1775,Hot Tub Time Machine,50287556,13.734,1545,6.0,en,"[12, 35, 878]"
1776,Natural Born Killers,50282766,12.468,1883,7.1,en,"[80, 18, 53]"
1777,Angels in the Outfield,50236831,8.918,249,6.0,en,"[35, 18]"
1778,Ad Astra,50188370,235.193,2504,6.0,en,"[12, 18, 9648, 878, 53]"
1779,Breakdown,50159144,7.921,408,6.7,en,"[18, 28, 53]"
1780,The Book of Life,50151543,11.73,1360,7.4,en,"[12, 16, 35, 14, 10749, 10751]"
1781,Sicario: Day of the Soldado,50072235,18.685,1658,6.7,en,"[28, 80, 18, 53]"
1782,Absolute Power,50068310,8.261,485,6.6,en,[80]
1783,Stigmata,50046268,9.694,551,6.1,en,"[27, 53]"
1784,Home on the Range,50030461,15.125,1182,5.9,en,"[16, 10751]"
1785,Under Siege 2: Dark Territory,50024083,11.31,428,5.6,en,"[28, 53]"
1786,When a Man Loves a Woman,50021959,11.168,155,6.6,en,"[18, 10749]"
1787,Last Action Hero,50016394,12.155,1446,6.3,en,"[12, 14, 28, 35, 10751]"
1788,A Walk in the Clouds,50008143,11.675,365,6.6,en,"[18, 10749]"
1789,Uncut Gems,50001260,48.267,1160,7.2,en,"[80, 18, 53]"
1790,Dog Day Afternoon,50000000,9.913,1478,7.8,en,"[80, 18, 53]"
1791,Red Tails,49876377,9.255,280,6.0,en,"[18, 28, 12, 36, 10752]"
1792,Pain & Gain,49875291,11.57,2800,6.1,en,"[28, 35, 80, 53]"
1793,Popeye,49823037,10.889,318,5.3,en,"[28, 12, 35, 10402, 10751]"
1794,Major League,49797148,8.604,394,6.8,en,[35]
1795,Racing Stripes,49772522,10.017,325,5.4,en,[35]
1796,Are We Done Yet?,49662533,8.649,310,5.3,en,"[35, 10751]"
1797,Revenge of the Pink Panther,49579269,7.901,215,6.6,en,"[28, 35, 80, 53]"
1798,Australia,49554002,9.487,1456,6.5,en,"[12, 18, 10749]"
1799,Old Dogs,49492060,7.951,418,5.4,en,"[35, 10751]"
1800,The Call of the Wild,49488646,83.873,150,5.9,en,"[28, 12, 16, 18, 878, 10751]"
1801,Runaway Jury,49443628,8.397,664,6.9,en,"[18, 53]"
1802,Land of the Lost,49438370,10.347,730,5.4,en,"[12, 35, 878, 10751]"
1803,A Nightmare on Elm Street 4: The Dream Master,49369899,11.226,689,5.8,en,"[27, 53]"
1804,National Lampoon's European Vacation,49364621,11.433,441,6.1,en,"[12, 35, 10749]"
1805,Volcano,49323468,12.438,759,5.6,en,"[878, 28, 18, 53]"
1806,BlacKkKlansman,49275340,17.666,4183,7.6,en,"[80, 18, 36]"
1807,My Sister's Keeper,49200230,11.687,1300,7.3,en,[18]
1808,The Possession,49130154,10.734,1027,5.9,en,"[27, 53]"
1809,Bugsy,49114016,10.077,169,6.4,en,"[80, 18, 9648]"
1810,Cobra,49042224,11.066,848,5.8,en,"[28, 80, 53]"
1811,Michael Clayton,49033882,8.411,920,6.8,en,"[18, 53]"
1812,Diary of a Wimpy Kid: Dog Days,49008662,7.821,503,6.1,en,"[35, 10751]"
1813,The Deer Hunter,48979328,14.657,2012,8.0,en,"[18, 10752]"
1814,Lady Bird,48958273,17.32,4639,7.3,en,"[35, 18]"
1815,Addams Family Values,48919043,16.668,1479,6.7,en,"[35, 14, 10751]"
1816,Men of Honor,48818921,11.343,1105,7.2,en,[18]
1817,I Feel Pretty,48795601,14.057,1335,6.4,en,[35]
1818,Isn't It Romantic,48791187,10.201,2331,6.2,en,"[35, 14, 10749]"
1819,Firewall,48751189,10.324,523,5.8,en,[53]
1820,About Last Night,48637684,8.534,350,6.0,en,"[35, 10749]"
1821,Speed 2: Cruise Control,48608066,12.799,902,4.3,en,"[28, 12, 53]"
1822,Date Movie,48548426,10.79,511,3.8,en,[35]
1823,Gemini Man,48546770,35.406,1497,5.9,en,"[28, 878, 53]"
1824,The Dilemma,48475290,8.719,551,5.4,en,"[35, 18]"
1825,The Huntsman: Winter's War,48390190,15.488,3325,6.2,en,"[28, 12, 18]"
1826,Big Fat Liar,48360547,9.84,456,5.7,en,"[35, 10751]"
1827,The Game,48323648,13.495,3320,7.6,en,"[18, 9648, 53]"
1828,Just Like Heaven,48318130,12.728,1380,6.8,en,"[35, 14, 10749]"
1829,The House Bunny,48237389,9.208,1245,5.6,en,"[35, 10749]"
1830,Mask,48230162,7.641,206,7.2,en,[18]
1831,Wayne's World 2,48197805,9.997,568,6.0,en,"[10402, 35]"
1832,Malcolm X,48169910,9.85,795,7.5,en,"[18, 36]"
1833,G.I. Jane,48169156,14.583,882,6.3,en,"[28, 18]"
1834,Fat Albert,48116322,10.1,142,4.6,en,"[35, 14, 10751]"
1835,The Land Before Time,48092846,11.068,1594,7.0,en,"[16, 12, 10751]"
1836,Sinister,48086903,8.339,3297,6.8,en,"[27, 9648, 53]"
1837,Kick-Ass,48071303,14.55,8272,7.1,en,"[28, 80]"
1838,Kubo and the Two Strings,48023088,23.428,2327,7.7,en,"[12, 16, 10751]"
1839,Secret Window,48022900,11.936,2178,6.5,en,"[9648, 53]"
1840,Single White Female,48017402,9.627,282,6.3,en,"[53, 18]"
1841,Nim's Island,48006762,9.78,746,5.9,en,"[12, 35, 14, 10751]"
1842,The Natural,47951979,7.303,303,7.1,en,[18]
1843,Agent Cody Banks,47938330,10.797,651,5.3,en,[28]
1844,The Skeleton Key,47907715,12.642,1163,6.5,en,"[18, 27, 9648, 53]"
1845,The Jungle Book 2,47901582,14.228,696,5.8,en,"[12, 16, 10751]"
1846,Premonition,47852604,13.353,828,6.1,en,"[53, 18, 9648]"
1847,Vice,47836282,19.334,1862,7.1,en,"[35, 18, 36]"
1848,Vice,47836282,17.505,347,4.3,en,"[53, 878, 28, 12]"
1849,The Godfather: Part II,47834595,20.37,6757,8.5,en,"[80, 18]"
1850,Look Who's Talking Too,47789074,9.15,770,5.2,en,"[10749, 35]"
1851,The Rundown,47726342,12.955,1057,6.3,en,"[12, 28, 35, 53]"
1852,Manchester by the Sea,47695371,12.422,3622,7.5,en,[18]
1853,Dan in Real Life,47642963,8.449,668,6.4,en,"[35, 18, 10749]"
1854,New Jack City,47624353,9.638,247,6.7,en,"[80, 18, 53]"
1855,Into the Storm,47602194,9.507,1295,5.9,en,"[28, 53]"
1856,Precious,47566524,11.551,903,7.2,en,[18]
1857,The Kingdom,47536778,10.651,886,6.6,en,"[28, 18, 53]"
1858,An American Tail,47483002,12.317,787,6.7,en,"[18, 10751, 16, 12, 10402]"
1859,Hard to Kill,47410827,10.701,296,5.8,en,[28]
1860,Munich,47403685,13.759,1426,7.1,en,"[18, 28, 36, 53]"
1861,Kingdom of Heaven,47398413,13.409,2369,6.7,en,"[18, 28, 12, 36, 10752]"
1862,Jupiter Ascending,47387723,28.222,4803,5.3,en,"[28, 12, 14, 878]"
1863,Savages,47382068,10.064,1387,6.4,en,"[80, 18, 53]"
1864,Warcraft,47365290,22.062,4528,6.3,en,"[28, 12, 14]"
1865,The Deep,47346365,10.907,106,6.2,en,"[9648, 53, 12]"
1866,Hostel,47326473,11.458,2074,5.8,en,[27]
1867,Boo 2! A Madea Halloween,47319572,8.027,368,5.6,en,"[35, 27]"
1868,First Blood,47212904,20.952,3307,7.4,en,"[28, 12, 53, 10752]"
1869,Nanny McPhee,47144110,12.659,1953,6.6,en,"[35, 14, 10751]"
1870,Kate & Leopold,47121859,9.411,820,6.2,en,"[35, 14, 878, 10749]"
1871,The Judge,47119388,23.452,2612,7.3,en,[18]
1872,Killers,47059963,11.855,1481,5.9,en,"[28, 35, 53, 10749]"
1873,Jersey Boys,47047013,10.518,419,6.8,en,"[10402, 18]"
1874,Shooter,47003582,17.968,2653,7.0,en,"[28, 80, 18, 9648, 53]"
1875,Final Destination 2,46961214,14.13,2277,6.1,en,"[27, 9648]"
1876,Urban Cowboy,46918287,8.515,105,6.1,en,"[18, 10749]"
1877,"See No Evil, Hear No Evil",46908987,10.197,498,6.7,en,"[35, 80]"
1878,Sicario,46889293,16.741,4997,7.3,en,"[28, 80, 53]"
1879,Red Sparrow,46874505,15.053,3925,6.5,en,"[9648, 53]"
1880,How to Be Single,46843513,10.221,2285,6.1,en,"[35, 10749]"
1881,Breaking In,46840590,9.074,370,5.8,en,"[28, 80, 53]"
1882,The Spy Who Loved Me,46838673,16.775,956,6.7,en,"[12, 28, 53]"
1883,Boogeyman,46752382,8.496,391,4.8,en,"[18, 27, 9648, 53]"
1884,Practical Magic,46732881,10.641,775,6.5,en,"[10749, 35, 14]"
1885,"Dude, Where's My Car?",46729800,11.014,1075,5.4,en,"[35, 878]"
1886,Firefox,46708276,7.856,251,6.1,en,"[878, 28, 12, 53]"
1887,The Rocketeer,46704056,8.656,464,6.4,en,"[28, 12, 878, 10751]"
1888,Goosebumps 2: Haunted Halloween,46700633,15.043,649,5.7,en,"[12, 35, 14, 10751, 27]"
1889,The Brady Bunch Movie,46576136,7.43,156,6.3,en,[35]
1890,Phone Booth,46566212,11.785,2119,6.8,en,"[18, 53]"
1891,The Legend of Zorro,46464023,13.36,1799,6.0,en,"[28, 12]"
1892,Arthur Christmas,46462469,10.795,815,6.7,en,"[18, 16, 10751, 35]"
1893,Walking Tall,46437717,13.777,759,6.0,en,"[28, 12, 18, 53]"
1894,Malice,46405336,10.348,210,6.1,en,[53]
1895,Full Metal Jacket,46357676,17.065,6018,8.1,en,"[18, 10752]"
1896,Blended,46294610,9.747,1917,6.7,en,[35]
1897,The Enforcer,46236000,11.061,423,6.8,en,"[28, 80, 53]"
1898,Black Rain,46212055,7.905,522,6.5,en,"[28, 53, 80]"
1899,One Fine Day,46151454,10.923,360,6.3,en,"[35, 10749]"
1900,Marked for Death,46044396,8.156,224,5.8,en,[28]
1901,Made of Honor,46012734,8.718,988,6.3,en,"[35, 10749]"
1902,Mike and Dave Need Wedding Dates,46009673,15.456,1718,6.0,en,[35]
1903,Gangster Squad,46000903,11.734,2772,6.3,en,"[28, 80, 18, 53]"
1904,The Full Monty,45950122,9.63,911,7.0,en,[35]
1905,The Rainmaker,45916769,9.05,510,6.9,en,"[18, 80, 53]"
1906,Ma,45896028,15.451,818,5.6,en,[27]
1907,The Breakfast Club,45875171,12.86,4985,7.8,en,"[35, 18]"
1908,"Greystoke: The Legend of Tarzan, Lord of the Apes",45858563,9.496,236,6.2,en,"[28, 12, 18, 10749]"
1909,Snatched,45852178,10.102,546,5.3,en,"[28, 35]"
1910,In Good Company,45806659,9.15,381,6.0,en,"[35, 18, 10749]"
1911,Underworld: Rise of the Lycans,45802315,12.343,2376,6.4,en,"[28, 12, 14, 878, 53]"
1912,Five Feet Apart,45729221,22.683,1875,8.1,en,"[18, 10749]"
1913,RoboCop 2,45681173,10.014,932,5.9,en,"[28, 12, 80, 878, 53]"
1914,Young Guns,45661556,10.808,481,6.7,en,"[28, 12, 80, 18, 37]"
1915,College Road Trip,45610425,10.188,200,5.3,en,"[35, 10751]"
1916,D2: The Mighty Ducks,45610410,12.45,287,5.9,en,"[28, 35, 18, 10751]"
1917,The Tigger Movie,45554533,11.584,319,6.4,en,"[16, 35, 10751]"
1918,The Great Wall,45540830,16.446,3136,5.8,en,"[28, 12, 14]"
1919,Jaws 3-D,45517055,10.883,652,4.4,en,"[53, 27]"
1920,"O Brother, Where Art Thou?",45512588,9.887,2257,7.3,en,"[28, 12, 35]"
1921,Moonrise Kingdom,45512466,11.803,3473,7.7,en,"[35, 18, 10749]"
1922,Medicine Man,45500797,9.986,199,5.9,en,"[12, 18]"
1923,The Man from U.N.C.L.E.,45445109,11.881,3926,7.1,en,"[28, 12, 35]"
1924,Scarface,45408703,18.476,6288,8.1,en,"[28, 80, 18, 53]"
1925,Scarface,45408703,9.359,228,7.6,en,"[28, 80, 18, 53]"
1926,Thelma & Louise,45360915,12.693,1713,7.5,en,"[12, 80, 18, 53]"
1927,The Shining,45332952,24.509,10205,8.2,en,"[27, 53]"
1928,Bean,45319423,13.823,1425,6.4,en,[35]
1929,Lawrence of Arabia,45306425,17.597,1624,8.0,en,"[12, 18, 36, 10752]"
1930,Domestic Disturbance,45246095,8.951,209,5.6,en,"[80, 9648, 53]"
1931,Wonder Park,45216793,15.611,268,6.2,en,"[12, 16, 35, 14, 10751]"
1932,Zoolander,45172250,11.349,2658,6.1,en,[35]
1933,The Giver,45090374,11.644,3370,6.5,en,"[18, 878]"
1934,Hall Pass,45060734,10.231,1134,5.5,en,"[35, 10749]"
1935,Spotlight,45055776,15.731,5500,7.8,en,"[18, 36, 53]"
1936,Smurfs: The Lost Village,45020282,12.496,849,6.2,en,"[12, 16, 35, 10751]"
1937,Going in Style,45018541,11.485,1555,6.6,en,"[35, 80]"
1938,Frequency,45010278,10.2,927,7.1,en,"[80, 18, 878, 53]"
1939,The Way We Were,45000000,7.319,224,7.0,en,"[18, 10749]"
1940,Foul Play,44999621,8.502,104,6.3,en,"[35, 9648, 53]"
1941,Den of Thieves,44947622,25.292,1502,6.6,en,"[28, 80, 53]"
1942,First Man,44936545,18.125,3111,7.1,en,"[36, 18]"
1943,All Eyez on Me,44922302,13.163,745,6.4,en,"[18, 10402]"
1944,xXx: Return of Xander Cage,44898413,23.527,2704,5.6,en,"[28, 12, 80]"
1945,Cop Out,44875481,11.194,892,5.4,en,"[28, 35, 80]"
1946,Cop Land,44862187,10.338,777,6.7,en,"[28, 80, 18]"
1947,Timecop,44853581,10.446,568,5.8,en,"[28, 80, 878, 53]"
1948,Rambo: Last Blood,44819352,41.078,1290,5.9,en,"[28, 18, 53]"
1949,Red Dawn,44806783,11.615,937,5.4,en,"[10752, 28, 53, 878]"
1950,Red Dawn,44806783,10.965,393,6.3,en,"[28, 53, 10752]"
1951,Midnight Cowboy,44785053,10.935,637,7.5,en,[18]
1952,The Replacements,44737059,9.961,453,6.4,en,[35]
1953,The Artist,44671682,12.689,2010,7.4,en,"[18, 35, 10749]"
1954,Meet Joe Black,44619100,13.096,2592,7.1,en,"[18, 14, 10749]"
1955,Lost in Translation,44585453,14.167,4014,7.4,en,"[35, 18, 10749]"
1956,The Negotiator,44547681,11.834,1103,7.0,en,"[28, 12, 80, 18, 9648, 53]"
1957,Napoleon Dynamite,44540956,8.442,1042,6.8,en,[35]
1958,The Odd Couple,44527234,8.077,263,7.7,en,[35]
1959,"McFarland, USA",44482410,8.813,418,7.3,en,[18]
1960,Nothing to Lose,44480039,10.058,313,6.5,en,"[28, 12, 35]"
1961,Instructions Not Included,44467206,7.128,388,7.5,es,"[35, 18]"
1962,Playing with Fire,44451847,17.024,140,6.4,en,"[35, 10751]"
1963,Up in Smoke,44364244,9.223,320,6.8,en,[35]
1964,The Three Stooges,44338224,10.027,257,5.2,en,[35]
1965,47 Meters Down,44307191,12.291,1735,5.7,en,"[12, 18, 27, 53]"
1966,Confessions of a Shopaholic,44277350,13.184,1845,6.4,en,"[35, 10749]"
1967,Young Guns II,44143410,7.717,283,6.5,en,"[37, 12]"
1968,St. Vincent,44137712,13.851,1181,7.1,en,[35]
1969,The Lovely Bones,44114232,15.925,2530,6.9,en,"[18, 14]"
1970,The Sisterhood of the Traveling Pants 2,44089964,10.635,549,6.2,en,"[12, 35, 18, 10751]"
1971,Hereditary,44069456,21.514,3449,7.1,en,"[27, 9648, 53]"
1972,Passenger 57,44065653,8.577,496,5.8,en,"[28, 12, 53]"
1973,West Side Story,44055492,11.0,978,7.3,en,"[80, 18, 10749]"
1974,West Side Story,44055492,8.822,0,0.0,en,"[80, 10402, 10749]"
1975,The Beverly Hillbillies,44029386,9.142,218,5.4,en,[35]
1976,The Last Emperor,43984230,12.36,802,7.6,en,"[18, 36]"
1977,Speed Racer,43945766,12.14,775,5.8,en,"[28, 12, 35, 10751]"
1978,The One,43905746,11.867,818,5.9,en,"[28, 878, 53]"
1979,Must Love Dogs,43894863,8.881,280,5.9,en,"[10749, 35]"
1980,Prom Night,43869350,10.938,377,4.9,en,"[80, 18, 27]"
1981,Prom Night,43869350,7.848,173,5.6,en,"[27, 9648, 53]"
1982,Always,43858790,6.723,296,6.3,en,"[14, 10749]"
1983,Always,43858790,9.622,116,7.7,ko,"[12, 18, 10749]"
1984,Soul Surfer,43853424,11.003,772,7.0,en,"[18, 10751]"
1985,Wall Street,43848069,9.858,1117,7.2,en,"[80, 18]"
1986,Diamonds Are Forever,43819547,16.503,1061,6.4,en,"[28, 12, 53]"
1987,Queen & Slim,43808310,28.46,118,7.3,en,"[80, 18, 10749]"
1988,License to Wed,43799818,11.074,578,5.6,en,[35]
1989,The Gift,43787265,9.128,2008,6.7,en,"[18, 9648, 53]"
1990,The Gift,43787265,9.932,630,6.5,en,"[18, 27, 9648, 53]"
1991,Underdog,43760605,11.565,378,4.9,en,"[28, 12, 35, 14, 10751]"
1992,Tears of the Sun,43734876,13.227,1117,6.5,en,"[28, 18, 10752]"
1993,Under the Tuscan Sun,43610723,10.038,418,6.6,en,"[35, 10749]"
1994,Cats & Dogs: The Revenge of Kitty Galore,43585753,12.53,337,5.0,en,"[28, 35, 14, 10751]"
1995,Police Academy 3: Back in Training,43579163,9.894,626,5.7,en,"[35, 80]"
1996,Need for Speed,43577636,12.858,2657,6.2,en,"[28, 80, 18, 53]"
1997,We Are Marshall,43545364,10.196,370,6.9,en,[18]
1998,A River Runs Through It,43440294,8.573,537,7.1,en,[18]
1999,Year One,43337279,11.61,1086,4.8,en,"[12, 35]"
2000,Edge of Darkness,43313890,11.143,900,6.3,en,"[80, 18, 9648, 53]"
2001,Star Trek: Nemesis,43254409,11.704,791,6.2,en,"[28, 12, 878, 53]"
2002,K-9,43247647,8.603,478,5.8,en,"[28, 35, 80]"
2003,Sherlock Gnomes,43242871,11.666,422,5.5,en,"[16, 14, 10751]"
2004,Point Break,43218387,12.976,1860,7.1,en,"[28, 80, 53]"
2005,Point Break,43218387,11.748,1405,5.7,en,"[28, 80, 53]"
2006,Biloxi Blues,43184798,6.821,119,6.4,en,"[35, 18, 10749]"
2007,Sense and Sensibility,43182776,11.303,816,7.4,en,"[18, 10749]"
